route_id,start_id,end_id,time
B,D08N,D07N,0:01:30
B,D07N,D06N,0:01:30
B,D06N,D05N,0:01:30
B,D05N,D04N,0:01:30
B,D04N,D03N,0:02:00
B,D07N,D05N,0:03:30
B,A14N,A12N,0:01:30
C,A09S,A10S,0:01:00
C,A10S,A11S,0:01:00
C,A11S,A12S,0:01:30
C,A12S,A14S,0:02:00
C,A14S,A15S,0:01:30
C,A15S,A16S,0:01:30
C,A16S,A17S,0:01:30
C,A17S,A18S,0:01:00
C,A18S,A19S,0:01:30
C,A19S,A20S,0:01:30
C,A20S,A21S,0:01:30
C,A21S,A22S,0:01:30
C,A22S,A24S,0:02:00
C,A24S,A25S,0:02:00
C,A25S,A27S,0:02:00
C,A27S,A28S,0:01:00
C,A28S,A30S,0:01:30
C,A30S,A31S,0:01:30
C,A31S,A32S,0:02:00
C,A32S,A33S,0:01:30
C,A33S,A34S,0:01:30
C,A34S,A36S,0:02:00
C,A36S,A38S,0:02:00
C,A38S,A40S,0:03:00
C,A40S,A41S,0:02:00
C,A41S,A42S,0:01:30
C,A42S,A43S,0:02:00
C,A43S,A44S,0:01:30
C,A44S,A45S,0:01:30
C,A45S,A46S,0:01:00
C,A46S,A47S,0:02:00
C,A47S,A48S,0:01:30
C,A48S,A49S,0:02:00
C,A49S,A50S,0:01:30
C,A50S,A51S,0:06:30
C,A51S,A52S,0:07:00
C,A52S,A53S,0:01:30
C,A53S,A54S,0:01:30
C,A54S,A55S,0:01:30
C,A55N,A54N,0:01:30
C,A54N,A53N,0:01:30
C,A53N,A52N,0:01:30
C,A52N,A51N,0:02:00
C,A51N,A50N,0:01:00
C,A50N,A49N,0:02:00
C,A49N,A48N,0:01:30
C,A48N,A47N,0:01:30
C,A47N,A46N,0:01:30
C,A46N,A45N,0:01:00
C,A45N,A44N,0:01:30
C,A44N,A43N,0:01:30
C,A43N,A42N,0:02:00
C,A42N,A41N,0:01:30
C,A41N,A40N,0:02:00
C,A40N,A38N,0:03:00
C,A38N,A36N,0:02:00
C,A36N,A34N,0:01:30
C,A34N,A33N,0:01:30
C,A33N,A32N,0:02:00
C,A32N,A31N,0:02:00
C,A31N,A30N,0:01:30
C,A30N,A28N,0:02:00
C,A28N,A27N,0:01:00
C,A27N,A25N,0:01:30
C,A25N,A24N,0:02:00
C,A24N,A22N,0:01:30
C,A22N,A21N,0:01:30
C,A21N,A20N,0:01:30
C,A20N,A19N,0:01:30
C,A19N,A18N,0:01:30
C,A18N,A17N,0:01:00
C,A17N,A16N,0:01:30
C,A16N,A15N,0:01:30
C,A15N,A14N,0:01:30
C,A14N,A12N,0:06:30
C,A12N,A11N,0:06:30
C,A11N,A10N,0:01:30
C,A10N,A09N,0:01:30
D,D01S,D03S,0:04:00
D,D03S,D04S,0:04:00
D,D04S,D05S,0:01:30
D,D05S,D06S,0:01:30
D,D06S,D07S,0:01:30
D,D07S,D08S,0:01:30
D,D08S,D09S,0:02:30
D,D09S,D10S,0:02:00
D,D10S,D11S,0:02:30
D,D11S,D12S,0:01:30
D,D12S,D13S,0:01:30
D,D13S,A15S,0:03:30
D,A15S,A24S,0:08:00
D,A24S,D14S,0:01:30
D,D14S,D15S,0:01:30
D,D15S,D16S,0:01:30
D,D16S,D17S,0:01:30
D,D17S,D20S,0:03:00
D,D20S,D21S,0:02:00
D,D21S,D22S,0:02:00
D,D22S,R30S,0:08:00
D,R30S,R31S,0:03:00
D,R31S,R32S,0:02:00
D,R32S,R33S,0:01:30
D,R33S,R34S,0:02:00
D,R34S,R35S,0:01:30
D,R35S,R36S,0:01:30
D,R36S,B12S,0:04:00
D,B12S,B13S,0:02:00
D,B13S,B14S,0:01:30
D,B14S,B15S,0:02:00
D,B15S,B16S,0:01:30
D,B16S,B17S,0:02:00
D,B17S,B18S,0:01:30
D,B18S,B19S,0:01:30
D,B19S,B20S,0:01:30
D,B20S,B21S,0:04:00
D,B21S,B22S,0:04:30
D,B22S,B23S,0:05:00
D,B23S,D43S,0:07:00
D,D43N,B23N,0:04:00
D,B23N,B22N,0:02:00
D,B22N,B21N,0:01:30
D,B21N,B20N,0:01:00
D,B20N,B19N,0:01:30
D,B19N,B18N,0:01:30
D,B18N,B17N,0:01:30
D,B17N,B16N,0:02:00
D,B16N,B15N,0:01:30
D,B15N,B14N,0:02:00
D,B14N,B13N,0:01:30
D,B13N,B12N,0:02:00
D,B12N,R36N,0:04:00
D,R36N,R35N,0:01:30
D,R35N,R34N,0:01:30
D,R34N,R33N,0:02:00
D,R33N,R32N,0:01:30
D,R32N,R31N,0:02:00
D,R31N,R30N,0:03:00
D,R30N,D22N,0:08:00
D,D22N,D21N,0:02:00
D,D21N,D20N,0:02:00
D,D20N,D17N,0:03:00
D,D17N,D16N,0:01:30
D,D16N,D15N,0:01:30
D,D15N,D14N,0:01:30
D,D14N,A24N,0:01:30
D,A24N,A15N,0:08:00
D,A15N,D13N,0:05:00
D,D13N,D12N,0:03:00
D,D12N,D11N,0:01:30
D,D11N,D10N,0:02:30
D,D10N,D09N,0:02:00
D,D09N,D08N,0:02:00
D,D08N,D07N,0:06:00
D,D07N,D06N,0:06:00
D,D06N,D05N,0:01:30
D,D05N,D04N,0:01:30
D,D04N,D03N,0:02:00
D,D03N,D01N,0:02:30
D,R36N,R31N,0:05:00
D,R31N,D22N,0:12:00
D,D22S,R31S,0:12:00
D,R31S,R36S,0:06:30
D,D05S,D07S,0:02:30
D,D07S,D13S,0:07:30
D,D13N,D07N,0:10:00
D,D07N,D05N,0:04:30
E,G05S,G06S,0:01:30
E,G06S,G07S,0:02:30
E,G07S,F05S,0:01:30
E,F05S,F06S,0:01:30
E,F06S,F07S,0:01:30
E,F07S,G08S,0:01:30
E,G08S,G09S,0:01:30
E,G09S,G10S,0:02:00
E,G10S,G11S,0:01:00
E,G11S,G12S,0:02:00
E,G12S,G13S,0:01:30
E,G13S,G14S,0:01:30
E,G14S,G15S,0:01:30
E,G15S,G16S,0:01:30
E,G16S,G18S,0:01:30
E,G18S,G19S,0:01:30
E,G19S,G20S,0:02:00
E,G20S,G21S,0:02:00
E,G21S,F09S,0:01:30
E,F09S,F11S,0:03:00
E,F11S,F12S,0:01:30
E,F12S,D14S,0:01:30
E,D14S,A25S,0:04:30
E,A25S,A27S,0:05:00
E,A27S,A28S,0:01:00
E,A28S,A30S,0:01:30
E,A30S,A31S,0:01:30
E,A31S,A32S,0:02:00
E,A32S,A33S,0:01:30
E,A33S,A34S,0:04:30
E,A34S,E01S,0:05:00
E,E01N,A34N,0:02:00
E,A34N,A33N,0:01:30
E,A33N,A32N,0:02:00
E,A32N,A31N,0:02:00
E,A31N,A30N,0:01:30
E,A30N,A28N,0:02:00
E,A28N,A27N,0:01:00
E,A27N,A25N,0:01:30
E,A25N,D14N,0:01:30
E,D14N,F12N,0:01:00
E,F12N,F11N,0:01:30
E,F11N,F09N,0:03:00
E,F09N,G21N,0:01:30
E,G21N,G20N,0:02:00
E,G20N,G19N,0:02:00
E,G19N,G18N,0:01:30
E,G18N,G16N,0:01:30
E,G16N,G15N,0:01:00
E,G15N,G14N,0:01:30
E,G14N,G13N,0:01:30
E,G13N,G12N,0:01:30
E,G12N,G11N,0:02:00
E,G11N,G10N,0:01:00
E,G10N,G09N,0:02:00
E,G09N,G08N,0:01:30
E,G08N,F07N,0:02:00
E,F07N,F06N,0:01:30
E,F06N,F05N,0:04:00
E,F05N,G07N,0:03:30
E,G07N,G06N,0:08:30
E,G06N,G05N,0:08:00
E,G08S,G14S,0:07:00
E,G14S,G21S,0:06:00
E,G21N,G14N,0:05:30
E,G14N,G08N,0:07:00
E,G07S,F06S,0:03:00
E,F06S,G08S,0:02:00
E,G08N,F06N,0:02:30
E,F06N,G07N,0:03:00
E,F01S,F03S,0:03:00
E,F03S,F06S,0:03:30
E,F06N,F03N,0:04:00
E,F03N,F01N,0:03:00
F,F01S,F02S,0:01:30
F,F02S,F03S,0:02:00
F,F03S,F04S,0:01:00
F,F04S,F05S,0:02:00
F,F05S,F06S,0:01:30
F,F06S,F07S,0:01:30
F,F07S,G08S,0:02:00
F,G08S,G14S,0:07:00
F,G14S,B04S,0:06:30
F,B04S,B06S,0:02:00
F,B06S,B08S,0:02:30
F,B08S,B10S,0:02:30
F,B10S,D15S,0:01:30
F,D15S,D16S,0:01:30
F,D16S,D17S,0:01:30
F,D17S,D18S,0:01:30
F,D18S,D19S,0:01:30
F,D19S,D20S,0:01:30
F,D20S,D21S,0:02:30
F,D21S,F14S,0:01:30
F,F14S,F15S,0:01:30
F,F15S,F16S,0:01:30
F,F16S,F18S,0:02:30
F,F18S,A41S,0:01:30
F,A41S,F20S,0:02:30
F,F20S,F21S,0:01:30
F,F21S,F22S,0:01:30
F,F22S,F23S,0:01:30
F,F23S,F24S,0:01:30
F,F24S,F25S,0:01:30
F,F25S,F26S,0:02:00
F,F26S,F27S,0:01:30
F,F27S,F29S,0:02:00
F,F29S,F30S,0:02:00
F,F30S,F31S,0:01:00
F,F31S,F32S,0:01:00
F,F32S,F33S,0:02:00
F,F33S,F34S,0:01:30
F,F34S,F35S,0:09:00
F,F35S,F36S,0:09:30
F,F36S,F38S,0:09:00
F,F38S,F39S,0:09:00
F,F39S,D42S,0:01:30
F,D42S,D43S,0:01:30
F,D43N,D42N,0:01:30
F,D42N,F39N,0:01:30
F,F39N,F38N,0:02:00
F,F38N,F36N,0:01:30
F,F36N,F35N,0:02:00
F,F35N,F34N,0:01:30
F,F34N,F33N,0:01:30
F,F33N,F32N,0:01:30
F,F32N,F31N,0:01:00
F,F31N,F30N,0:01:00
F,F30N,F29N,0:01:30
F,F29N,F27N,0:02:00
F,F27N,F26N,0:01:30
F,F26N,F25N,0:02:30
F,F25N,F24N,0:01:30
F,F24N,F23N,0:01:30
F,F23N,F22N,0:01:30
F,F22N,F21N,0:02:00
F,F21N,F20N,0:01:30
F,F20N,A41N,0:02:00
F,A41N,F18N,0:01:30
F,F18N,F16N,0:02:30
F,F16N,F15N,0:01:00
F,F15N,F14N,0:01:30
F,F14N,D21N,0:01:30
F,D21N,D20N,0:02:30
F,D20N,D19N,0:01:30
F,D19N,D18N,0:01:30
F,D18N,D17N,0:01:30
F,D17N,D16N,0:01:30
F,D16N,D15N,0:01:30
F,D15N,B10N,0:01:30
F,B10N,B08N,0:02:30
F,B08N,B06N,0:02:30
F,B06N,B04N,0:02:00
F,B04N,G14N,0:06:00
F,G14N,G08N,0:07:00
F,G08N,F07N,0:02:00
F,F07N,F06N,0:01:30
F,F06N,F05N,0:02:00
F,F05N,F04N,0:01:00
F,F04N,F03N,0:08:00
F,F03N,F02N,0:16:00
F,F02N,F01N,0:09:00
FS,S01S,S03S,0:02:00
FS,S03S,S04S,0:01:30
FS,S04S,D26S,0:03:00
FS,D26N,S04N,0:03:00
FS,S04N,S03N,0:02:00
FS,S03N,S01N,0:02:00
G,G22S,G24S,0:01:00
G,G24S,G26S,0:02:30
G,G26S,G28S,0:01:00
G,G28S,G29S,0:02:30
G,G29S,G30S,0:01:30
G,G30S,G31S,0:01:00
G,G31S,G32S,0:01:30
G,G32S,G33S,0:01:30
G,G33S,G34S,0:01:00
G,G34S,G35S,0:01:30
G,G35S,G36S,0:01:30
G,G36S,A42S,0:01:30
G,A42S,F20S,0:01:30
G,F20S,F21S,0:01:30
G,F21S,F22S,0:01:30
G,F22S,F23S,0:01:30
G,F23S,F24S,0:01:30
G,F24S,F25S,0:01:30
G,F25S,F26S,0:02:30
G,F26S,F27S,0:01:30
G,F27N,F26N,0:01:30
G,F26N,F25N,0:02:30
G,F25N,F24N,0:01:30
G,F24N,F23N,0:01:30
G,F23N,F22N,0:01:30
G,F22N,F21N,0:02:00
G,F21N,F20N,0:01:30
G,F20N,A42N,0:02:00
G,A42N,G36N,0:02:00
G,G36N,G35N,0:01:30
G,G35N,G34N,0:01:30
G,G34N,G33N,0:01:00
G,G33N,G32N,0:02:00
G,G32N,G31N,0:01:30
G,G31N,G30N,0:01:30
G,G30N,G29N,0:01:30
G,G29N,G28N,0:03:00
G,G28N,G26N,0:01:30
G,G26N,G24N,0:02:30
G,G24N,G22N,0:01:00
H,H04S,H12S,0:04:00
H,H12S,H13S,0:01:30
H,H13S,H14S,0:01:00
H,H14S,H15S,0:01:30
H,H15N,H14N,0:02:00
H,H14N,H13N,0:02:00
H,H13N,H12N,0:01:30
H,H12N,H04N,0:06:00
J,G05S,G06S,0:01:00
J,G06S,J12S,0:04:00
J,J12S,J13S,0:01:30
J,J13S,J14S,0:02:00
J,J14S,J15S,0:01:30
J,J15S,J16S,0:01:30
J,J16S,J17S,0:01:30
J,J17S,J19S,0:01:30
J,J19S,J20S,0:01:30
J,J20S,J21S,0:02:00
J,J21S,J22S,0:01:00
J,J22S,J23S,0:01:30
J,J23S,J24S,0:01:30
J,J24S,J27S,0:02:00
J,J27S,J28S,0:01:30
J,J28S,J29S,0:01:30
J,J29S,J30S,0:01:30
J,J30S,J31S,0:01:30
J,J31S,M11S,0:01:30
J,M11S,M12S,0:01:30
J,M12S,M13S,0:01:30
J,M13S,M14S,0:01:00
J,M14S,M16S,0:01:00
J,M16S,M18S,0:07:30
J,M18S,M19S,0:01:30
J,M19S,M20S,0:01:30
J,M20S,M21S,0:01:30
J,M21S,M22S,0:01:30
J,M22S,M23S,0:01:30
J,M23N,M22N,0:01:30
J,M22N,M21N,0:01:30
J,M21N,M20N,0:02:00
J,M20N,M19N,0:02:00
J,M19N,M18N,0:01:30
J,M18N,M16N,0:07:30
J,M16N,M14N,0:01:00
J,M14N,M13N,0:01:30
J,M13N,M12N,0:01:30
J,M12N,M11N,0:01:00
J,M11N,J31N,0:01:30
J,J31N,J30N,0:01:30
J,J30N,J29N,0:01:30
J,J29N,J28N,0:01:30
J,J28N,J27N,0:01:30
J,J27N,J24N,0:02:00
J,J24N,J23N,0:01:30
J,J23N,J22N,0:01:30
J,J22N,J21N,0:01:00
J,J21N,J20N,0:02:00
J,J20N,J19N,0:01:30
J,J19N,J17N,0:01:30
J,J17N,J16N,0:01:30
J,J16N,J15N,0:01:30
J,J15N,J14N,0:01:30
J,J14N,J13N,0:02:00
J,J13N,J12N,0:01:30
J,J12N,G06N,0:04:00
J,G06N,G05N,0:01:00
J,M11S,M16S,0:04:00
J,G06S,J13S,0:05:00
J,J13S,J15S,0:03:00
J,J16S,J19S,0:02:30
J,J20S,J22S,0:02:30
J,J22S,J24S,0:02:30
J,J27S,J29S,0:02:30
J,J29S,J31S,0:02:30
J,M16N,M11N,0:04:00
J,J31N,J29N,0:02:30
J,J29N,J27N,0:02:30
J,J24N,J22N,0:02:30
J,J22N,J20N,0:02:30
J,J19N,J16N,0:02:30
J,J15N,J13N,0:03:00
J,J13N,G06N,0:05:00
Z,G05S,G06S,0:01:00
Z,G06S,J12S,0:04:00
Z,J12S,J14S,0:03:00
Z,J14S,J15S,0:01:30
Z,J15S,J17S,0:03:00
Z,J17S,J20S,0:02:30
Z,J20S,J21S,0:01:30
Z,J21S,J23S,0:02:30
Z,J23S,J24S,0:01:00
Z,J24S,J27S,0:01:30
Z,J27S,J28S,0:01:00
Z,J28S,J30S,0:02:30
Z,J30S,M11S,0:03:00
Z,M11S,M16S,0:04:00
Z,M16S,M18S,0:07:30
Z,M18S,M19S,0:01:30
Z,M19S,M20S,0:01:30
Z,M20S,M21S,0:01:30
Z,M21S,M22S,0:01:30
Z,M22S,M23S,0:01:30
Z,M23N,M22N,0:02:00
Z,M22N,M21N,0:02:00
Z,M21N,M20N,0:02:00
Z,M20N,M19N,0:02:30
Z,M19N,M18N,0:02:00
Z,M18N,M16N,0:07:30
Z,M16N,M11N,0:05:00
Z,M11N,J30N,0:04:00
Z,J30N,J28N,0:02:30
Z,J28N,J27N,0:01:00
Z,J27N,J24N,0:01:30
Z,J24N,J23N,0:01:00
Z,J23N,J21N,0:02:30
Z,J21N,J20N,0:01:30
Z,J20N,J17N,0:02:30
Z,J17N,J15N,0:03:00
Z,J15N,J14N,0:01:30
Z,J14N,J12N,0:03:00
Z,J12N,G06N,0:04:00
Z,G06N,G05N,0:01:00
L,L29N,L28N,0:01:30
L,L28N,L27N,0:02:00
L,L27N,L26N,0:01:30
L,L26N,L25N,0:01:30
L,L25N,L24N,0:01:30
L,L24N,L22N,0:01:30
L,L22N,L21N,0:01:00
L,L21N,L20N,0:01:30
L,L20N,L19N,0:02:00
L,L19N,L17N,0:02:30
L,L17N,L16N,0:02:30
L,L16N,L15N,0:01:30
L,L15N,L14N,0:02:00
L,L14N,L13N,0:01:30
L,L13N,L12N,0:01:00
L,L12N,L11N,0:01:30
L,L11N,L10N,0:02:00
L,L10N,L08N,0:02:30
L,L08N,L06N,0:04:00
L,L06N,L05N,0:01:00
L,L05N,L03N,0:04:00
L,L03N,L02N,0:04:30
L,L02N,L01N,0:01:00
L,L01S,L02S,0:01:30
L,L02S,L03S,0:02:00
L,L03S,L05S,0:00:30
L,L05S,L06S,0:01:00
L,L06S,L08S,0:04:00
L,L08S,L10S,0:02:30
L,L10S,L11S,0:02:00
L,L11S,L12S,0:01:30
L,L12S,L13S,0:01:00
L,L13S,L14S,0:02:00
L,L14S,L15S,0:02:00
L,L15S,L16S,0:01:30
L,L16S,L17S,0:03:00
L,L17S,L19S,0:03:00
L,L19S,L20S,0:02:30
L,L20S,L21S,0:01:30
L,L21S,L22S,0:02:30
L,L22S,L24S,0:02:30
L,L24S,L25S,0:01:30
L,L25S,L26S,0:01:00
L,L26S,L27S,0:01:30
L,L27S,L28S,0:02:00
L,L28S,L29S,0:01:30
M,M11S,M10S,0:02:30
M,M10S,M09S,0:01:30
M,M09S,M08S,0:02:00
M,M08S,M06S,0:01:30
M,M06S,M05S,0:01:30
M,M05S,M04S,0:02:00
M,M04S,M01S,0:02:00
M,M01N,M04N,0:02:00
M,M04N,M05N,0:02:00
M,M05N,M06N,0:01:30
M,M06N,M08N,0:01:30
M,M08N,M09N,0:02:00
M,M09N,M10N,0:02:00
M,M10N,M11N,0:02:00
M,M11N,M12N,0:01:30
M,M12N,M13N,0:01:30
M,M13N,M14N,0:01:00
M,M14N,M16N,0:03:00
M,M16N,M18N,0:09:30
M,M18S,M16S,0:09:30
M,M16S,M14S,0:03:00
M,M14S,M13S,0:01:30
M,M13S,M12S,0:01:30
M,M12S,M11S,0:01:00
M,M18N,D21N,0:03:00
M,D21N,D20N,0:02:30
M,D20N,D19N,0:01:30
M,D19N,D18N,0:01:30
M,D18N,D17N,0:01:30
M,D17N,D16N,0:01:30
M,D16N,D15N,0:02:00
M,D15N,F12N,0:04:00
M,F12N,F11N,0:03:30
M,F11N,F09N,0:03:00
M,F09N,G21N,0:01:30
M,G21N,G20N,0:02:00
M,G20N,G19N,0:02:00
M,G19N,G18N,0:01:30
M,G18N,G16N,0:01:30
M,G16N,G15N,0:01:00
M,G15N,G14N,0:01:30
M,G14N,G13N,0:01:30
M,G13N,G12N,0:01:30
M,G12N,G11N,0:02:00
M,G11N,G10N,0:01:00
M,G10N,G09N,0:02:00
M,G09N,G08N,0:01:30
M,G08S,G09S,0:01:30
M,G09S,G10S,0:02:00
M,G10S,G11S,0:01:00
M,G11S,G12S,0:02:00
M,G12S,G13S,0:01:30
M,G13S,G14S,0:01:30
M,G14S,G15S,0:01:30
M,G15S,G16S,0:01:30
M,G16S,G18S,0:01:30
M,G18S,G19S,0:01:30
M,G19S,G20S,0:02:00
M,G20S,G21S,0:02:00
M,G21S,F09S,0:01:30
M,F09S,F11S,0:03:00
M,F11S,F12S,0:01:30
M,F12S,D15S,0:02:00
M,D15S,D16S,0:01:30
M,D16S,D17S,0:01:30
M,D17S,D18S,0:01:30
M,D18S,D19S,0:01:30
M,D19S,D20S,0:01:30
M,D20S,D21S,0:02:30
M,D21S,M18S,0:04:00
N,R01S,R03S,0:01:30
N,R03S,R04S,0:01:00
N,R04S,R05S,0:01:30
N,R05S,R06S,0:02:00
N,R06S,R08S,0:01:00
N,R08S,R09S,0:02:00
N,R09S,R11S,0:04:30
N,R11S,R13S,0:01:30
N,R13S,R14S,0:02:30
N,R14S,R15S,0:01:30
N,R15S,R16S,0:01:30
N,R16S,R17S,0:01:30
N,R17S,R18S,0:01:00
N,R18S,R19S,0:01:00
N,R19S,R20S,0:01:30
N,R20S,R21S,0:01:30
N,R21S,R22S,0:01:30
N,R22S,R23S,0:01:30
N,R23S,R24S,0:02:30
N,R24S,R25S,0:02:00
N,R25S,R26S,0:01:00
N,R26S,R27S,0:02:00
N,R27S,R28S,0:03:30
N,R28S,R29S,0:02:00
N,R29S,R30S,0:05:00
N,R30S,R31S,0:06:30
N,R31S,R32S,0:02:00
N,R32S,R33S,0:01:30
N,R33S,R34S,0:02:00
N,R34S,R35S,0:01:30
N,R35S,R36S,0:01:30
N,R36S,R39S,0:02:00
N,R39S,R40S,0:01:30
N,R40S,R41S,0:01:30
N,R41S,N02S,0:03:00
N,N02S,N03S,0:01:30
N,N03S,N04S,0:02:00
N,N04S,N05S,0:01:30
N,N05S,N06S,0:01:30
N,N06S,N07S,0:01:30
N,N07S,N08S,0:02:00
N,N08S,N09S,0:02:00
N,N09S,N10S,0:05:00
N,N10S,D43S,0:08:00
N,D43N,N10N,0:04:00
N,N10N,N09N,0:01:00
N,N09N,N08N,0:01:30
N,N08N,N07N,0:02:00
N,N07N,N06N,0:01:30
N,N06N,N05N,0:01:00
N,N05N,N04N,0:01:30
N,N04N,N03N,0:02:30
N,N03N,N02N,0:01:00
N,N02N,R41N,0:03:00
N,R41N,R40N,0:01:30
N,R40N,R39N,0:01:30
N,R39N,R36N,0:02:30
N,R36N,R35N,0:01:30
N,R35N,R34N,0:01:30
N,R34N,R33N,0:02:00
N,R33N,R32N,0:01:30
N,R32N,R31N,0:02:00
N,R31N,R30N,0:05:00
N,R30N,R29N,0:03:30
N,R29N,R28N,0:01:30
N,R28N,R27N,0:03:30
N,R27N,R26N,0:01:30
N,R26N,R25N,0:01:30
N,R25N,R24N,0:01:30
N,R24N,R23N,0:03:30
N,R23N,R22N,0:02:30
N,R22N,R21N,0:01:30
N,R21N,R20N,0:01:30
N,R20N,R19N,0:01:30
N,R19N,R18N,0:01:00
N,R18N,R17N,0:01:00
N,R17N,R16N,0:01:30
N,R16N,R15N,0:01:30
N,R15N,R14N,0:01:30
N,R14N,R13N,0:02:30
N,R13N,R11N,0:01:30
N,R11N,R09N,0:08:30
N,R09N,R08N,0:06:00
N,R08N,R06N,0:01:00
N,R06N,R05N,0:02:00
N,R05N,R04N,0:01:30
N,R04N,R03N,0:01:30
N,R03N,R01N,0:01:30
N,R30N,Q01N,0:08:00
N,Q01N,R22N,0:02:00
N,R36N,R31N,0:05:00
N,R31N,Q01N,0:10:30
N,R22S,Q01S,0:02:00
N,Q01S,R31S,0:11:00
N,R31S,R36S,0:05:30
N,Q01N,R20N,0:04:00
N,R20N,R17N,0:03:00
N,R17S,R20S,0:02:30
N,R20S,Q01S,0:04:00
N,Q01S,R30S,0:08:00
N,Q05S,Q04S,0:02:00
N,Q04S,Q03S,0:02:00
N,Q03S,B08S,0:02:00
N,B08S,R14S,0:03:00
N,R14S,R16S,0:03:00
Q,D43N,N10N,0:04:30
Q,N10N,N09N,0:01:00
Q,N09N,N08N,0:02:00
Q,N08N,N07N,0:02:00
Q,N07N,N06N,0:01:30
Q,N06N,N05N,0:01:30
Q,N05N,N04N,0:01:30
Q,N04N,N03N,0:02:00
Q,N03N,N02N,0:01:30
Q,N02N,R41N,0:03:00
Q,R41N,R40N,0:01:30
Q,R40N,R39N,0:01:30
Q,R39N,R36N,0:02:30
Q,R36N,R31N,0:06:00
Q,R31N,Q01N,0:11:00
Q,Q01N,R20N,0:04:30
Q,R20N,R17N,0:03:30
Q,R17N,R16N,0:01:30
Q,R16N,R14N,0:03:00
Q,R14N,B08N,0:02:30
Q,B08N,Q03N,0:02:00
Q,Q03N,Q04N,0:02:30
Q,Q04N,Q05N,0:02:00
W,R01S,R03S,0:01:30
W,R03S,R04S,0:01:30
W,R04S,R05S,0:01:30
W,R05S,R06S,0:02:00
W,R06S,R08S,0:01:00
W,R08S,R09S,0:02:30
W,R09S,R11S,0:04:30
W,R11S,R13S,0:02:00
W,R13S,R14S,0:02:30
W,R14S,R15S,0:01:30
W,R15S,R16S,0:01:30
W,R16S,R17S,0:02:00
W,R17S,R18S,0:01:00
W,R18S,R19S,0:01:30
W,R19S,R20S,0:01:30
W,R20S,R21S,0:01:30
W,R21S,R22S,0:02:30
W,R22S,R23S,0:01:30
W,R23S,R24S,0:02:30
W,R24S,R25S,0:02:00
W,R25S,R26S,0:02:00
W,R26S,R27S,0:02:00
W,N10N,N09N,0:01:00
W,N09N,N08N,0:02:00
W,N08N,N07N,0:02:00
W,N07N,N06N,0:01:30
W,N06N,N05N,0:01:30
W,N05N,N04N,0:01:30
W,N04N,N03N,0:02:00
W,N03N,N02N,0:01:30
W,N02N,R41N,0:03:00
W,R41N,R40N,0:01:30
W,R40N,R39N,0:01:30
W,R39N,R36N,0:02:30
W,R36N,R35N,0:02:00
W,R35N,R34N,0:01:30
W,R34N,R33N,0:01:30
W,R33N,R32N,0:02:00
W,R32N,R31N,0:02:00
W,R31N,R30N,0:03:00
W,R30N,R29N,0:01:30
W,R29N,R28N,0:02:00
W,R28N,R27N,0:03:30
W,R27N,R26N,0:02:00
W,R26N,R25N,0:01:00
W,R25N,R24N,0:02:00
W,R24N,R23N,0:03:30
W,R23N,R22N,0:02:30
W,R22N,R21N,0:02:00
W,R21N,R20N,0:01:30
W,R20N,R19N,0:02:00
W,R19N,R18N,0:01:00
W,R18N,R17N,0:01:00
W,R17N,R16N,0:02:00
W,R16N,R15N,0:02:00
W,R15N,R14N,0:02:00
W,R14N,R13N,0:02:30
W,R13N,R11N,0:01:30
W,R11N,R09N,0:05:30
W,R09N,R08N,0:03:00
W,R08N,R06N,0:01:30
W,R06N,R05N,0:01:30
W,R05N,R04N,0:02:00
W,R04N,R03N,0:01:00
W,R03N,R01N,0:02:00
W,R27S,R28S,0:03:30
W,R28S,R29S,0:02:00
W,R29S,R30S,0:02:00
W,R30S,R31S,0:03:30
W,R31S,R32S,0:02:00
W,R32S,R33S,0:01:30
W,R33S,R34S,0:02:00
W,R34S,R35S,0:01:30
W,R35S,R36S,0:01:30
W,R36S,R39S,0:02:00
W,R39S,R40S,0:01:30
W,R40S,R41S,0:01:30
W,R41S,N02S,0:03:00
W,N02S,N03S,0:01:30
W,N03S,N04S,0:02:00
W,N04S,N05S,0:01:30
W,N05S,N06S,0:01:30
W,N06S,N07S,0:01:30
W,N07S,N08S,0:02:00
W,N08S,N09S,0:02:00
W,N09S,N10S,0:01:00
Q,Q05S,Q04S,0:02:00
Q,Q04S,Q03S,0:02:00
Q,Q03S,B08S,0:02:00
Q,B08S,R14S,0:03:00
Q,R14S,R15S,0:01:30
Q,R15S,R16S,0:01:30
Q,R16S,R17S,0:01:30
Q,R17S,R18S,0:01:00
Q,R18S,R19S,0:01:00
Q,R19S,R20S,0:01:30
Q,R20S,R21S,0:01:30
Q,R21S,R22S,0:01:30
Q,R22S,Q01S,0:02:00
Q,Q01S,R30S,0:08:00
Q,R30S,D24S,0:01:30
Q,D24S,D25S,0:02:30
Q,D25S,D26S,0:04:00
Q,D26S,D27S,0:01:30
Q,D27S,D28S,0:01:30
Q,D28S,D29S,0:01:30
Q,D29S,D30S,0:00:30
Q,D30S,D31S,0:01:30
Q,D31S,D32S,0:01:30
Q,D32S,D33S,0:01:00
Q,D33S,D34S,0:02:00
Q,D34S,D35S,0:02:00
Q,D35S,D37S,0:02:30
Q,D37S,D38S,0:01:00
Q,D38S,D39S,0:02:30
Q,D39S,D40S,0:03:00
Q,D40S,D41S,0:03:00
Q,D41S,D42S,0:02:00
Q,D42S,D43S,0:01:30
